image,ground_truth,ocr_text,is_correct,confidence,config_id,use_angle_cls,lang,use_gpu,ocr_version
"1755869713_0.9_(60, 112, 3)_APF-394.jpg",APF-394,APF-394,True,0.9913506507873535,3,False,en,True,PP-OCRv4
"1755864262_0.91_(57, 109, 3)_Z7S-597.jpg",Z7S-597,Z7S-597,True,0.9898606538772583,3,False,en,True,PP-OCRv4
"1755868151_0.9_(47, 95, 3)_Z7J-697.jpg",Z7J-697,Z7J-697,True,0.9413427710533142,3,False,en,True,PP-OCRv4
"1755868377_0.91_(52, 105, 3)_Z7U-204.jpg",Z7U-204,Z7U-204,True,0.9503511190414429,3,False,en,True,PP-OCRv4
"1755801315_0.9_(57, 110, 3)_AUJ-182.jpg",AUJ-182,AUJ-182,True,0.9354649186134338,3,False,en,True,PP-OCRv4
"1755803979_0.9_(48, 97, 3)_8VH-663.jpg",8VH-663,VH-663,False,0.9934861063957214,3,False,en,True,PP-OCRv4
"1755801586_0.9_(53, 100, 3)_Z6M-106.jpg",Z6M-106,Z6M-106,True,0.9874628186225891,3,False,en,True,PP-OCRv4
"1755801305_0.91_(48, 98, 3)_Z8U-888.jpg",Z8U-888,Z8U-888,True,0.8792839050292969,3,False,en,True,PP-OCRv4
"1755868129_0.91_(45, 95, 3)_V4E-442.jpg",V4E-442,14E-442,False,0.9259697198867798,3,False,en,True,PP-OCRv4
"1755801695_0.9_(46, 96, 3)_X1Q-323.jpg",X1Q-323,X1Q-323,True,0.9928826093673706,3,False,en,True,PP-OCRv4
"1755863701_0.91_(55, 111, 3)_Z1J-781.jpg",Z1J-781,Z1J-781,True,0.9795092344284058,3,False,en,True,PP-OCRv4
"1755867829_0.91_(58, 113, 3)_F5P-410.jpg",F5P-410,F5P-410,True,0.9807101488113403,3,False,en,True,PP-OCRv4
"1755800317_0.9_(45, 93, 3)_VAJ-632.jpg",VAJ-632,VAJ-632,True,0.9811521172523499,3,False,en,True,PP-OCRv4
"1755867891_0.9_(50, 96, 3)_Z3C-048.jpg",Z3C-048,Z3C-048,True,0.9800419807434082,3,False,en,True,PP-OCRv4
"1755810848_0.9_(64, 109, 3)_AJV-939.jpg",AJV-939,AJV-939,True,0.9837441444396973,3,False,en,True,PP-OCRv4
"1755868921_0.91_(61, 107, 3)_X3Y-506.jpg",X3Y-506,X3Y-506,True,0.9879006147384644,3,False,en,True,PP-OCRv4
"1755872884_0.9_(51, 103, 3)_V1T-101.jpg",V1T-101,V1T-101,True,0.9887603521347046,3,False,en,True,PP-OCRv4
"1755804076_0.9_(51, 103, 3)_BJG-541.jpg",BJG-541,BJG-541,True,0.9942182302474976,3,False,en,True,PP-OCRv4
"1755867723_0.91_(51, 100, 3)_BYU-726.jpg",BYU-726,BYU-726,True,0.9038103818893433,3,False,en,True,PP-OCRv4
"1755800256_0.9_(49, 104, 3)_Z4X-018.jpg",Z4X-018,Z4X-018,True,0.9851140379905701,3,False,en,True,PP-OCRv4
"1755867230_0.91_(55, 108, 3)_Z5F-631.jpg",Z5F-631,Z5F-631,True,0.9923468828201294,3,False,en,True,PP-OCRv4
"1755801843_0.91_(49, 100, 3)_Z7S-416.jpg",Z7S-416,Z7S-416,True,0.9936915040016174,3,False,en,True,PP-OCRv4
"1755801647_0.92_(59, 102, 3)_Z7U-204.jpg",Z7U-204,Z7U-204,True,0.9581640958786011,3,False,en,True,PP-OCRv4
"1755866869_0.9_(49, 99, 3)_AUM-201.jpg",AUM-201,AUM-201,True,0.9597911834716797,3,False,en,True,PP-OCRv4
"1755804033_0.91_(51, 96, 3)_V4E-661.jpg",V4E-661,V4E-661,True,0.9848394393920898,3,False,en,True,PP-OCRv4
"1755803168_0.91_(53, 106, 3)_Z4Y-573.jpg",Z4Y-573,Z4Y-573,True,0.9913889765739441,3,False,en,True,PP-OCRv4
"1755870633_0.9_(49, 99, 3)_Z8C-747.jpg",Z8C-747,Z8C-747,True,0.9907364845275879,3,False,en,True,PP-OCRv4
"1755867409_0.91_(50, 96, 3)_Y2C-212.jpg",Y2C-212,Y2C-212,True,0.9849763512611389,3,False,en,True,PP-OCRv4
"1755867626_0.9_(51, 99, 3)_BEX-018.jpg",BEX-018,BEX-018,True,0.9879154562950134,3,False,en,True,PP-OCRv4
"1755801852_0.9_(52, 97, 3)_V71-420.jpg",V71-420,V71-420,True,0.9745163321495056,3,False,en,True,PP-OCRv4
"1755801418_0.9_(57, 108, 3)_07W-870.jpg",D7W-870,D7W-870,True,0.8780278563499451,3,False,en,True,PP-OCRv4
"1755872110_0.9_(51, 96, 3)_VOT-812.jpg",V0T-812,VOT-812,False,0.9894022941589355,3,False,en,True,PP-OCRv4
"1755800467_0.91_(58, 105, 3)_B1B-164.jpg",B1B-164,B1B-164,True,0.9900559782981873,3,False,en,True,PP-OCRv4
"1755871157_0.92_(130, 134, 3)_L2N-738.jpg",L2N-738,Z2N-738,False,0.9137182235717773,3,False,en,True,PP-OCRv4
"1755800323_0.9_(52, 105, 3)_CRO-577.jpg",CRO-577,CRO-577,True,0.9405750632286072,3,False,en,True,PP-OCRv4
"1755868233_0.9_(51, 109, 3)_Z6E-393.jpg",Z6E-393,Z6E-393,True,0.991576075553894,3,False,en,True,PP-OCRv4
"1755867898_0.9_(58, 110, 3)_Z5Q-765.jpg",Z5Q-765,Z5Q-765,True,0.9287834167480469,3,False,en,True,PP-OCRv4
"1755805271_0.9_(64, 111, 3)_Z1V-042.jpg",Z1V-042,Z1V-042,True,0.9648941159248352,3,False,en,True,PP-OCRv4
"1755869394_0.9_(47, 96, 3)_Z5B-649.jpg",Z5B-649,Z5B-649,True,0.9548379778862,3,False,en,True,PP-OCRv4
"1755873458_0.91_(51, 98, 3)_W1A-763.jpg",W1A-763,W1A-763,True,0.9701278805732727,3,False,en,True,PP-OCRv4
"1755806233_0.9_(49, 96, 3)_BWQ-500.jpg",BWQ-500,BHQ-500,False,0.9420809149742126,3,False,en,True,PP-OCRv4
"1755803697_0.9_(67, 126, 3)_Z2E-770.jpg",Z2E-770,Z2E-770,True,0.9862326383590698,3,False,en,True,PP-OCRv4
"1755802437_0.92_(48, 98, 3)_Z6Y-080.jpg",Z6Y-080,Z6Y-080,True,0.9765620231628418,3,False,en,True,PP-OCRv4
"1755800793_0.91_(46, 92, 3)_V1I-104.jpg",V1I-104,V1I-104,True,0.9719488024711609,3,False,en,True,PP-OCRv4
"1755870444_0.91_(48, 97, 3)_ACL-585.jpg",ACL-585,ACL-585,True,0.9943423867225647,3,False,en,True,PP-OCRv4
"1755801534_0.91_(60, 117, 3)_Z2G-323.jpg",Z2G-323,Z2G-323,True,0.9921396374702454,3,False,en,True,PP-OCRv4
"1755807199_0.9_(46, 102, 3)_A5U-739.jpg",A5U-739,A5U-739,True,0.9644795060157776,3,False,en,True,PP-OCRv4
"1755800341_0.9_(44, 91, 3)_V8U-524.jpg",V8U-524,V8U-524,True,0.9583984017372131,3,False,en,True,PP-OCRv4
"1755866976_0.9_(52, 108, 3)_B2U-796.jpg",B2U-796,B2U-796,True,0.95846027135849,3,False,en,True,PP-OCRv4
"1755868766_0.9_(51, 102, 3)_AYA-568.jpg",AYA-568,AYA-568,True,0.9834074974060059,3,False,en,True,PP-OCRv4
"1755802585_0.91_(42, 94, 3)_VBX-425.jpg",VBX-425,VBX-425,True,0.9949424862861633,3,False,en,True,PP-OCRv4
"1755868044_0.91_(50, 97, 3)_D1I-153.jpg",D1I-153,D1I-153,True,0.9130540490150452,3,False,en,True,PP-OCRv4
"1755871079_0.9_(62, 114, 3)_Z4J-763.jpg",Z4J-763,Z4J-763,True,0.9486855268478394,3,False,en,True,PP-OCRv4
"1755868815_0.9_(51, 114, 3)_B30-733.jpg",B30-733,B30-733,True,0.982110857963562,3,False,en,True,PP-OCRv4
"1755810245_0.9_(48, 95, 3)_BJU-400.jpg",BJU-400,BJU-400,True,0.9521441459655762,3,False,en,True,PP-OCRv4
"1755866962_0.9_(59, 110, 3)_B3W-759.jpg",B3W-759,B3H-759,False,0.9293564558029175,3,False,en,True,PP-OCRv4
"1755801417_0.91_(51, 103, 3)_D7W-870.jpg",D7W-870,D7W-870,True,0.9833452105522156,3,False,en,True,PP-OCRv4
"1755862816_0.9_(48, 104, 3)_Z3V-720.jpg",Z3V-720,Z3V-720,True,0.9863514304161072,3,False,en,True,PP-OCRv4
"1755808962_0.9_(46, 91, 3)_Z1T-535.jpg",Z1T-535,Z1T-535,True,0.9905714988708496,3,False,en,True,PP-OCRv4
"1755872070_0.9_(52, 103, 3)_B1B-734.jpg",B1B-734,B1B-734,True,0.9718383550643921,3,False,en,True,PP-OCRv4
"1755801294_0.91_(52, 106, 3)_A5G-752.jpg",A5G-752,A5G-752,True,0.9380049109458923,3,False,en,True,PP-OCRv4
"1755868919_0.9_(51, 100, 3)_Z4G-081.jpg",Z4G-081,Z4G-081,True,0.9853850603103638,3,False,en,True,PP-OCRv4
"1755868553_0.9_(51, 109, 3)_B2U-796.jpg",B2U-796,B2U-796,True,0.9653374552726746,3,False,en,True,PP-OCRv4
"1755867812_0.91_(54, 103, 3)_Y3T-626.jpg",X3T-626,Y3T-626,False,0.9231854677200317,3,False,en,True,PP-OCRv4
"1755870785_0.9_(119, 121, 3)_L8C-206.jpg",L8C-206,L8C-206,True,0.9714402556419373,3,False,en,True,PP-OCRv4
"1755870914_0.9_(47, 99, 3)_AOT-720.jpg",AOT-720,AOT-720,True,0.9190390706062317,3,False,en,True,PP-OCRv4
"1755809784_0.91_(49, 100, 3)_Z7B-669.jpg",Z7B-669,Z7B-669,True,0.9908534288406372,3,False,en,True,PP-OCRv4
"1755868058_0.91_(46, 97, 3)_72Y-720.jpg",72Y-720,72Y-728,False,0.8468757271766663,3,False,en,True,PP-OCRv4
"1755808464_0.9_(50, 104, 3)_BUY-632.jpg",BUY-632,BUY-632,True,0.9802020788192749,3,False,en,True,PP-OCRv4
"1755867108_0.9_(46, 94, 3)_V9Q-064.jpg",V9Q-064,V9Q-064,True,0.9751380681991577,3,False,en,True,PP-OCRv4
"1755801849_0.91_(53, 105, 3)_Z3V-367.jpg",Z3V-367,Z3V-367,True,0.9887553453445435,3,False,en,True,PP-OCRv4
"1755809796_0.91_(121, 126, 3)_Z1J-781.jpg",Z1J-781,Z1J-781,True,0.9373637437820435,3,False,en,True,PP-OCRv4
"1755867382_0.9_(64, 116, 3)_BDM-402.jpg",BDM-402,BDM-402,True,0.9955941438674927,3,False,en,True,PP-OCRv4
"1755871836_0.9_(58, 116, 3)_V3C-453.jpg",V3C-453,V3C-453,True,0.9884104132652283,3,False,en,True,PP-OCRv4
"1755873449_0.9_(55, 105, 3)_Z5G-139.jpg",Z5G-139,Z5G-139,True,0.9924408793449402,3,False,en,True,PP-OCRv4
"1755806301_0.9_(53, 110, 3)_A0T-720.jpg",A0T-720,AOT-720,False,0.936951220035553,3,False,en,True,PP-OCRv4
"1755801123_0.9_(52, 100, 3)_W1A-763.jpg",W1A-763,W1A-763,True,0.9879941940307617,3,False,en,True,PP-OCRv4
"1755863223_0.9_(45, 94, 3)_BBP-662.jpg",BBP-662,BBP-662,True,0.9937604665756226,3,False,en,True,PP-OCRv4
"1755801176_0.9_(50, 108, 3)_Z2G-146.jpg",Z2G-146,Z2G-146,True,0.9931296706199646,3,False,en,True,PP-OCRv4
"1755802415_0.91_(44, 95, 3)_Z7Y-245.jpg",Z7Y-245,Z7Y-245,True,0.9848662614822388,3,False,en,True,PP-OCRv4
"1755800344_0.91_(47, 96, 3)_Z7U-204.jpg",Z7U-204,Z7U-204,True,0.9180546402931213,3,False,en,True,PP-OCRv4
"1755867109_0.9_(55, 105, 3)_19Q-064.jpg",V9Q-064,19Q-064,False,0.9552789330482483,3,False,en,True,PP-OCRv4
"1755800807_0.9_(50, 104, 3)_X20-934.jpg",X2O-934,X20-934,False,0.9630922675132751,3,False,en,True,PP-OCRv4
"1755866191_0.9_(48, 98, 3)_BKQ-659.jpg",BKQ-659,BKQ-659,True,0.99247807264328,3,False,en,True,PP-OCRv4
"1755870135_0.9_(51, 104, 3)_Z4T-372.jpg",Z4T-372,Z4T-372,True,0.9893166422843933,3,False,en,True,PP-OCRv4
"1755801483_0.91_(50, 100, 3)_X4H-470.jpg",X4W-470,X4H-470,False,0.9330905079841614,3,False,en,True,PP-OCRv4
"1755866167_0.9_(49, 100, 3)_Z2M-424.jpg",Z2M-424,Z2M-424,True,0.9938039183616638,3,False,en,True,PP-OCRv4
"1755801662_0.91_(73, 117, 3)_598-655.jpg",F9B-655,598-655,False,0.90009605884552,3,False,en,True,PP-OCRv4
"1755866333_0.9_(56, 104, 3)_APH-716.jpg",APH-716,APH-716,True,0.9943289756774902,3,False,en,True,PP-OCRv4
"1755868077_0.9_(47, 95, 3)_Z70-399.jpg",Z7O-399,Z70-399,False,0.934482753276825,3,False,en,True,PP-OCRv4
"1755867716_0.9_(48, 95, 3)_Z4J-227.jpg",Z4J-227,Z4J-227,True,0.9849984049797058,3,False,en,True,PP-OCRv4
"1755800425_0.9_(58, 119, 3)_B3W-759.jpg",B3W-759,B3W-759,True,0.9898051619529724,3,False,en,True,PP-OCRv4
"1755802353_0.9_(62, 107, 3)_AAO-576.jpg",AAO-576,AAO-576,True,0.9549669027328491,3,False,en,True,PP-OCRv4
"1755864280_0.91_(47, 95, 3)_Z5Y-572.jpg",Z5Y-572,Z5Y-572,True,0.9030016660690308,3,False,en,True,PP-OCRv4
"1755862951_0.9_(43, 96, 3)_A5K-770.jpg",A5K-770,A5K-770,True,0.9920005202293396,3,False,en,True,PP-OCRv4
"1755868214_0.91_(50, 106, 3)_45E-785.jpg",45E-785,45E-785,True,0.9834515452384949,3,False,en,True,PP-OCRv4
"1755870662_0.91_(48, 96, 3)_AOT-720.jpg",A0T-720,AOT-720,False,0.8858371376991272,3,False,en,True,PP-OCRv4
"1755869536_0.91_(52, 103, 3)_Z8S-813.jpg",Z8S-813,Z8S-813,True,0.9863660931587219,3,False,en,True,PP-OCRv4
"1755871886_0.9_(50, 104, 3)_Z6D-367.jpg",Z6D-367,Z6D-367,True,0.9818239212036133,3,False,en,True,PP-OCRv4
"1755802708_0.9_(52, 102, 3)_BHG-267.jpg",BHG-267,BHG-267,True,0.9915884137153625,3,False,en,True,PP-OCRv4
"1755867935_0.91_(57, 107, 3)_A80-757.jpg",A8D-757,A80-757,False,0.8916312456130981,3,False,en,True,PP-OCRv4
"1755806181_0.9_(41, 100, 3)_VAQ-104.jpg",VAQ-104,VAQ-104,True,0.9967344999313354,3,False,en,True,PP-OCRv4
"1755865999_0.9_(52, 101, 3)_Z7U-013.jpg",Z7U-013,Z7U-013,True,0.9044066071510315,3,False,en,True,PP-OCRv4
"1755872606_0.91_(48, 99, 3)_CRO-577.jpg",CRO-577,CRO-577,True,0.9842732548713684,3,False,en,True,PP-OCRv4
"1755802962_0.91_(63, 114, 3)_Z6D-367.jpg",Z6D-367,Z6D-367,True,0.987453043460846,3,False,en,True,PP-OCRv4
"1755872180_0.9_(48, 98, 3)_A9K-715.jpg",A9K-715,A9K-715,True,0.9895906448364258,3,False,en,True,PP-OCRv4
"1755801565_0.91_(64, 115, 3)_Z5Q-118.jpg",Z5Q-118,Z5Q-118,True,0.9904502630233765,3,False,en,True,PP-OCRv4
"1755807211_0.9_(44, 96, 3)_BEP-534.jpg",BEP-534,BEP-534,True,0.9940692782402039,3,False,en,True,PP-OCRv4
"1755868068_0.9_(47, 97, 3)_BPW-164.jpg",BPW-164,BPW-164,True,0.9927203059196472,3,False,en,True,PP-OCRv4
"1755872398_0.9_(49, 101, 3)_F3F-041.jpg",F3F-041,F3F-041,True,0.9845722913742065,3,False,en,True,PP-OCRv4
"1755867236_0.91_(49, 97, 3)_Z7C-220.jpg",Z7C-220,Z7C-220,True,0.9905281066894531,3,False,en,True,PP-OCRv4
"1755801183_0.9_(61, 112, 3)_Z2N-051.jpg",Z2N-051,Z2N-051,True,0.9827660918235779,3,False,en,True,PP-OCRv4
"1755803790_0.9_(66, 113, 3)_Z3J-707.jpg",Z3J-707,Z3J-707,True,0.9854540824890137,3,False,en,True,PP-OCRv4
"1755807186_0.9_(47, 95, 3)_Z7M-595.jpg",Z7M-595,Z7M-595,True,0.9924506545066833,3,False,en,True,PP-OCRv4
"1755868252_0.9_(49, 98, 3)_V5B-631.jpg",V5B-631,V5B-631,True,0.9624847769737244,3,False,en,True,PP-OCRv4
"1755866274_0.9_(52, 105, 3)_Z5U-453.jpg",Z5U-453,Z5U-453,True,0.9421504735946655,3,False,en,True,PP-OCRv4
"1755801139_0.9_(47, 97, 3)_CBM-487.jpg",CBM-487,CBM-487,True,0.9954094290733337,3,False,en,True,PP-OCRv4
"1755863582_0.9_(50, 94, 3)_Z1D-784.jpg",Z1D-784,Z1D-784,True,0.9725955724716187,3,False,en,True,PP-OCRv4
"1755801091_0.91_(46, 101, 3)_Z5V-445.jpg",Z5V-445,Z5V-445,True,0.9845705032348633,3,False,en,True,PP-OCRv4
"1755868148_0.9_(60, 106, 3)_X3H-030.jpg",X3H-030,X3H-030,True,0.9604182243347168,3,False,en,True,PP-OCRv4
"1755809798_0.91_(46, 99, 3)_BXU-498.jpg",BXU-498,BXU-498,True,0.9242362380027771,3,False,en,True,PP-OCRv4
"1755806583_0.9_(58, 110, 3)_Z7H-075.jpg",Z7H-075,Z7H-075,True,0.9806097149848938,3,False,en,True,PP-OCRv4
"1755802592_0.91_(48, 98, 3)_BKQ-659.jpg",BKQ-659,BKQ-659,True,0.9944877624511719,3,False,en,True,PP-OCRv4
"1755802022_0.9_(53, 103, 3)_B1B-734.jpg",B1B-734,B1B-734,True,0.9745349884033203,3,False,en,True,PP-OCRv4
"1755800941_0.9_(50, 100, 3)_B1N-742.jpg",B1N-742,B1N-742,True,0.9811459183692932,3,False,en,True,PP-OCRv4
"1755873467_0.9_(59, 112, 3)_BHB-015.jpg",BHB-015,BHB-015,True,0.970199465751648,3,False,en,True,PP-OCRv4
"1755868871_0.91_(48, 97, 3)_Z7X-303.jpg",Z7X-303,Z7X-303,True,0.9643352627754211,3,False,en,True,PP-OCRv4
"1755802161_0.91_(50, 99, 3)_V9N-697.jpg",V9N-697,V9N-697,True,0.9881801009178162,3,False,en,True,PP-OCRv4
"1755870251_0.91_(48, 97, 3)_45K-770.jpg",45K-770,45K-770,True,0.9896692633628845,3,False,en,True,PP-OCRv4
"1755867979_0.9_(49, 106, 3)_Z2P-096.jpg",Z2P-096,Z2P-096,True,0.9800966382026672,3,False,en,True,PP-OCRv4
"1755805378_0.9_(47, 101, 3)_Z6E-393.jpg",Z6E-393,Z6E-393,True,0.9893008470535278,3,False,en,True,PP-OCRv4
"1755800893_0.9_(71, 106, 3)_Y3Q-595.jpg",Y3Q-595,Y3Q-595,True,0.9156688451766968,3,False,en,True,PP-OCRv4
"1755872284_0.91_(145, 146, 3)_L10-760.jpg",Z10-760,L10-760,False,0.9422053694725037,3,False,en,True,PP-OCRv4
"1755811526_0.91_(45, 93, 3)_Z1H-700.jpg",Z1H-700,Z1H-700,True,0.9833549857139587,3,False,en,True,PP-OCRv4
"1755868367_0.9_(57, 105, 3)_Z4Q-197.jpg",Z4Q-197,Z4Q-197,True,0.9932839274406433,3,False,en,True,PP-OCRv4
"1755867068_0.9_(46, 108, 3)_C8U-187.jpg",C8U-187,C8U-187,True,0.9606548547744751,3,False,en,True,PP-OCRv4
"1755808937_0.91_(46, 96, 3)_V8Y-171.jpg",V8Y-171,V8Y-171,True,0.9810401201248169,3,False,en,True,PP-OCRv4
"1755870182_0.9_(47, 96, 3)_Z5T-688.jpg",Z5T-688,Z5T-688,True,0.9670122265815735,3,False,en,True,PP-OCRv4
"1755871461_0.9_(46, 96, 3)_APF-394.jpg",APF-394,APF-394,True,0.9944073557853699,3,False,en,True,PP-OCRv4
"1755870281_0.9_(60, 105, 3)_V4F-244.jpg",V4F-244,V4F-24,False,0.9652888178825378,3,False,en,True,PP-OCRv4
"1755868523_0.9_(53, 105, 3)_Z7Z-085.jpg",Z7Z-085,Z7Z-085,True,0.9191839098930359,3,False,en,True,PP-OCRv4
"1755867863_0.92_(120, 126, 3)_L1S-762.jpg",L1S-762,L1S-762,True,0.9030355215072632,3,False,en,True,PP-OCRv4
"1755870289_0.91_(47, 92, 3)_Z7C-049.jpg",Z7C-049,Z7C-049,True,0.9683855175971985,3,False,en,True,PP-OCRv4
"1755801389_0.91_(45, 93, 3)_VDS-785.jpg",VDS-785,VDS-785,True,0.9920908212661743,3,False,en,True,PP-OCRv4
"1755803678_0.9_(46, 103, 3)_V1W-327.jpg",V1W-327,V1W-327,True,0.9921090006828308,3,False,en,True,PP-OCRv4
"1755867417_0.91_(57, 112, 3)_Z4X-252.jpg",Z4X-252,Z4X-252,True,0.9886788725852966,3,False,en,True,PP-OCRv4
"1755866769_0.9_(45, 97, 3)_Z7W-135.jpg",Z7W-135,Z7W-135,True,0.9945605397224426,3,False,en,True,PP-OCRv4
"1755806706_0.9_(45, 96, 3)_V71-023.jpg",V7I-023,V71-023,False,0.9738032221794128,3,False,en,True,PP-OCRv4
"1755863519_0.9_(46, 102, 3)_AOT-720.jpg",A0T-720,AOT-720,False,0.942000687122345,3,False,en,True,PP-OCRv4
"1755806714_0.91_(46, 100, 3)_A4S-720.jpg",A4S-720,A4S-720,True,0.9916456341743469,3,False,en,True,PP-OCRv4
"1755863928_0.91_(47, 99, 3)_Z1H-700.jpg",Z1H-700,Z1H-700,True,0.9859855771064758,3,False,en,True,PP-OCRv4
"1755869368_0.9_(59, 107, 3)_X3R-360.jpg",X3R-360,X3R-360,True,0.9846652150154114,3,False,en,True,PP-OCRv4
"1755808461_0.91_(62, 116, 3)_CBA-659.jpg",CBA-659,CBA-659,True,0.9939114451408386,3,False,en,True,PP-OCRv4
"1755868729_0.91_(51, 97, 3)_ICQ-067.jpg",ICQ-067,CQ-067,False,0.982674777507782,3,False,en,True,PP-OCRv4
"1755808477_0.91_(46, 95, 3)_BHB-015.jpg",BHB-015,BHB-015,True,0.987572193145752,3,False,en,True,PP-OCRv4
"1755801690_0.9_(41, 89, 3)_AXF-317.jpg",AXF-317,AXF-317,True,0.9937769174575806,3,False,en,True,PP-OCRv4
"1755811522_0.9_(46, 93, 3)_Z5D-172.jpg",Z5D-172,Z5D-172,True,0.980240523815155,3,False,en,True,PP-OCRv4
"1755871634_0.9_(60, 108, 3)_V8J-069.jpg",V8J-069,V8J-069,True,0.8647637963294983,3,False,en,True,PP-OCRv4
"1755801223_0.91_(51, 101, 3)_Z8B-641.jpg",Z8B-641,Z8B-641,True,0.9895725846290588,3,False,en,True,PP-OCRv4
"1755803124_0.9_(46, 92, 3)_Z1E-728.jpg",Z1E-728,Z1E-728,True,0.993902325630188,3,False,en,True,PP-OCRv4
"1755871984_0.91_(49, 95, 3)_Z7L-650.jpg",Z7L-650,Z7L-650,True,0.9877611398696899,3,False,en,True,PP-OCRv4
"1755872541_0.9_(123, 137, 3)_L10-760.jpg",Z10-760,L10-760,False,0.9613050222396851,3,False,en,True,PP-OCRv4
"1755801663_0.9_(44, 89, 3)_71C-465.jpg",71C-465,Z1C-465,False,0.9245406985282898,3,False,en,True,PP-OCRv4
"1755805284_0.91_(52, 101, 3)_VAB-735.jpg",VAB-735,VAB-735,True,0.9919530153274536,3,False,en,True,PP-OCRv4
"1755807204_0.9_(43, 89, 3)_M4B-467.jpg",M4B-467,M4B-467,True,0.9953432083129883,3,False,en,True,PP-OCRv4
"1755804443_0.91_(49, 96, 3)_Z51-510.jpg",Z51-510,Z51-510,True,0.9528833031654358,3,False,en,True,PP-OCRv4
"1755867393_0.9_(49, 95, 3)_VDY-836.jpg",VDY-836,VDY-836,True,0.9140296578407288,3,False,en,True,PP-OCRv4
"1755800887_0.9_(47, 97, 3)_Z7K-549.jpg",Z7K-549,Z7K-549,True,0.9917462468147278,3,False,en,True,PP-OCRv4
"1755801491_0.91_(47, 94, 3)_VCS-856.jpg",VCS-856,VCS-856,True,0.98626708984375,3,False,en,True,PP-OCRv4
"1755872405_0.91_(59, 107, 3)_B1B-734.jpg",B1B-734,B1B-73,False,0.9595628380775452,3,False,en,True,PP-OCRv4
"1755866681_0.91_(48, 93, 3)_Z3P-326.jpg",Z3P-326,Z3P-326,True,0.9931368827819824,3,False,en,True,PP-OCRv4
"1755863861_0.9_(50, 98, 3)_X2Z-199.jpg",X2Z-199,X2Z-199,True,0.9882099032402039,3,False,en,True,PP-OCRv4
"1755868237_0.9_(63, 115, 3)_V1H-723.jpg",Y1H-723,V1H-723,False,0.9499089121818542,3,False,en,True,PP-OCRv4
"1755867895_0.91_(48, 97, 3)_Z5L-154.jpg",Z5L-154,Z5L-154,True,0.9880282282829285,3,False,en,True,PP-OCRv4
"1755803089_0.9_(49, 97, 3)_Z7N-143.jpg",Z7N-143,Z7N-143,True,0.994219958782196,3,False,en,True,PP-OCRv4
"1755800880_0.9_(44, 92, 3)_V31-163.jpg",V3I-163,V31-163,False,0.9733665585517883,3,False,en,True,PP-OCRv4
"1755802496_0.91_(42, 90, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.9913495779037476,3,False,en,True,PP-OCRv4
"1755867579_0.9_(55, 111, 3)_Z5Z-557.jpg",Z5Z-557,Z5Z-557,True,0.9868603348731995,3,False,en,True,PP-OCRv4
"1755802073_0.91_(54, 106, 3)_Z7C-049.jpg",Z7C-049,Z7C-049,True,0.9643574953079224,3,False,en,True,PP-OCRv4
"1755866271_0.9_(45, 98, 3)_Z3P-791.jpg",Z3P-791,Z3P-791,True,0.9896349310874939,3,False,en,True,PP-OCRv4
"1755800589_0.9_(46, 98, 3)_A8D-757.jpg",A8D-757,A8D-757,True,0.977908194065094,3,False,en,True,PP-OCRv4
"1755871108_0.9_(52, 112, 3)_Z1J-781.jpg",Z1J-781,Z1J-781,True,0.9269477725028992,3,False,en,True,PP-OCRv4
"1755866431_0.91_(53, 107, 3)_COG-679.jpg",C0G-679,COG-679,False,0.9925268888473511,3,False,en,True,PP-OCRv4
"1755800279_0.93_(64, 113, 3)_A8D-757.jpg",A8D-757,A8D-757,True,0.9680328369140625,3,False,en,True,PP-OCRv4
"1755801812_0.91_(49, 101, 3)_Z7V-467.jpg",Z7V-467,Z7V-467,True,0.9903039336204529,3,False,en,True,PP-OCRv4
"1755867762_0.9_(50, 102, 3)_Z3J-707.jpg",Z3J-707,Z3J-707,True,0.9653118848800659,3,False,en,True,PP-OCRv4
"1755867157_0.9_(52, 103, 3)_Y3A-006.jpg",X3A-006,Y3A-006,False,0.9517723321914673,3,False,en,True,PP-OCRv4
"1755806111_0.9_(49, 97, 3)_Z7F-621.jpg",Z7F-621,Z7F-621,True,0.9936206936836243,3,False,en,True,PP-OCRv4
"1755870393_0.9_(50, 107, 3)_Y1L-742.jpg",Y1L-742,Y1L-742,True,0.9482012987136841,3,False,en,True,PP-OCRv4
"1755802124_0.9_(60, 112, 3)_X3T-626.jpg",X3T-626,X3T-626,True,0.9920867085456848,3,False,en,True,PP-OCRv4
"1755802646_0.9_(65, 114, 3)_CJS-468.jpg",CJS-468,CJS-468,True,0.9934660196304321,3,False,en,True,PP-OCRv4
"1755801335_0.9_(62, 110, 3)_V71-023.jpg",V7I-023,V71-023,False,0.9524058699607849,3,False,en,True,PP-OCRv4
"1755805212_0.91_(52, 105, 3)_Z7F-518.jpg",Z7F-518,Z7F-518,True,0.9946161508560181,3,False,en,True,PP-OCRv4
"1755866691_0.91_(42, 96, 3)_X5J-730.jpg",X5J-730,X5J-730,True,0.9469524621963501,3,False,en,True,PP-OCRv4
"1755867134_0.9_(64, 108, 3)_ABA-734.jpg",ABA-734,4BA-734,False,0.9406569600105286,3,False,en,True,PP-OCRv4
